,x,y,u,v,vector
4099,568.0,64.0,97.17362736097783,10.773505569088101,121.58032781506765
4100,576.0,64.0,94.19248066193231,8.90468554419713,122.09226274776466
4101,584.0,64.0,97.22461982187932,5.43961338389573,122.51543665710167
4102,592.0,64.0,98.31766586869388,6.948884736402881,117.57175766760236
4103,600.0,64.0,95.91259744039351,5.0487437639243025,117.84435123491822
4104,608.0,64.0,84.953042563869,5.619665906972228,116.54968000588792
4105,616.0,64.0,80.28240153469194,5.463174594187432,111.88894247812377
4106,624.0,64.0,73.11569888126941,3.43620480083638,103.13762200181172
4107,632.0,64.0,72.50951421265765,-0.1499143087453097,101.21972850916165
4108,8.0,56.0,0.0,0.0,0.0
4109,16.0,56.0,0.0,0.0,0.0
4110,24.0,56.0,0.0,0.0,0.0
4111,32.0,56.0,0.0,0.0,0.0
4112,40.0,56.0,0.0,0.0,0.0
4113,48.0,56.0,0.0,0.0,0.0
4114,56.0,56.0,0.0,0.0,0.0
4115,64.0,56.0,0.0,0.0,0.0
4116,72.0,56.0,0.0,0.0,0.0
4117,80.0,56.0,0.0,0.0,0.0
4118,88.0,56.0,0.0,0.0,0.0
4119,96.0,56.0,0.0,0.0,0.0
4120,104.0,56.0,0.0,0.0,0.0
4121,112.0,56.0,0.0,0.0,0.0
4122,120.0,56.0,0.0,0.0,0.0
4123,128.0,56.0,0.0,0.0,0.0
4124,136.0,56.0,0.0,0.0,0.0
4125,144.0,56.0,0.0,0.0,0.0
4126,152.0,56.0,0.0,0.0,0.0
4127,160.0,56.0,0.0,0.0,0.0
4128,168.0,56.0,0.0,0.0,0.0
4129,176.0,56.0,0.0,0.0,0.0
4130,184.0,56.0,0.0,0.0,0.0
4131,192.0,56.0,0.0,0.0,0.0
4132,200.0,56.0,92.40718507040495,-8.595527004737688,116.05912692174911
4133,208.0,56.0,101.78831200953057,-11.899303634206081,121.70241382268522
4134,216.0,56.0,101.88656092641176,-14.07743032268825,123.25258049427983
4135,224.0,56.0,102.36321981800918,-15.046209911399732,122.5723952735085
4136,232.0,56.0,106.11349725870907,-14.358910294457987,125.48398045257822
4137,240.0,56.0,111.03634689007481,-16.238537969192485,129.504397951218
4138,248.0,56.0,110.59313557242284,-12.13937022518955,127.02749795607951
4139,256.0,56.0,107.7501132711948,-11.738702580740776,127.88914418315844
4140,264.0,56.0,113.03960137398091,-9.819781972153885,129.64983607666886
4141,272.0,56.0,115.44161480998896,-9.218061282346742,130.68029784527943
